LA_Name,LSOA_Code,LA_Code,Service_users_LSOA,GP_PT_walk_mins,GP_PT_15mins_perc
West Lancashire,E01025540,E07000127,501.452507019043,14.0005736876362,66.1885243251557
Wyre,E01025541,E07000128,728.16227722168,11.5370561905876,100
Wyre,E01025542,E07000128,718.705589294434,11.0134942125564,100
Wyre,E01025543,E07000128,784.902191162109,10.2415528755778,100
Wyre,E01025544,E07000128,793.308097839355,6.2320662133548,100
Wyre,E01025545,E07000128,829.033203125,9.83365016364024,100
Wyre,E01025546,E07000128,752.329261779785,7.05783516920664,100
Wyre,E01025547,E07000128,702.944511413574,33.2458450224462,0
Wyre,E01025548,E07000128,784.902198791504,20.0506429569195,0
Wyre,E01025549,E07000128,884.72240447998,32.4371497590846,0
Wyre,E01025550,E07000128,705.04598236084,19.3463633610651,0
Wyre,E01025551,E07000128,580.008026123047,14.1930796275774,100
Wyre,E01025552,E07000128,522.217361450195,15.4124551059489,26.5593565130846
Wyre,E01025553,E07000128,1083.31207275391,20.854054403724,0
Wyre,E01025554,E07000128,802.764755249023,16.7050263180264,14.5287954905752
Wyre,E01025555,E07000128,719.756362915039,17.3694014979494,0
Wyre,E01025556,E07000128,670.371597290039,15.4940282220352,41.8495289457312
Wyre,E01025557,E07000128,717.654876708984,16.4633679726149,20.4978033148758
Wyre,E01025558,E07000128,863.707611083984,17.8994278823782,14.8418497072165
Wyre,E01025559,E07000128,815.373634338379,10.168943327061,83.1185569988611
Wyre,E01025560,E07000128,679.828262329102,15.8103243020818,39.7217934279729
Wyre,E01025561,E07000128,620.986869812012,12.8929438515655,44.3316435976214
Wyre,E01025562,E07000128,915.19384765625,22.3464524643539,61.3088411005182
Wyre,E01025563,E07000128,478.08634185791,23.5605055933751,0
Wyre,E01025564,E07000128,755.481491088867,22.5678859399049,0
Wyre,E01025565,E07000128,674.574577331543,21.7509501031757,0
Wyre,E01025566,E07000128,889.976119995117,13.0823849097959,84.179456746816
Wyre,E01025567,E07000128,794.358825683594,12.4405290322893,82.9365086987674
Wyre,E01025568,E07000128,832.185432434082,9.84910358069922,100
Wyre,E01025569,E07000128,921.498268127441,11.1754048192274,100
Wyre,E01025570,E07000128,712.401176452637,8.81774333353462,100
Wyre,E01025571,E07000128,615.733169555664,13.7055291825341,57.6791809338902
Wyre,E01025572,E07000128,674.574562072754,15.4179286411288,20.8722749008212
Wyre,E01025573,E07000128,619.936141967773,8.58006759623012,100
Wyre,E01025574,E07000128,778.59774017334,11.8609849943926,100
Wyre,E01025575,E07000128,578.95728302002,8.03892920846367,100
Wyre,E01025576,E07000128,1123.24021911621,6.10069230846304,100
Wyre,E01025577,E07000128,678.777519226074,7.28184209335445,100
Wyre,E01025578,E07000128,660.914932250977,7.98702694818819,100
Wyre,E01025579,E07000128,539.02921295166,6.66448348409342,100
Wyre,E01025580,E07000128,522.217391967773,12.1829377974574,72.8370225384561
Wyre,E01025581,E07000128,616.783912658691,10.1496424208265,100
Wyre,E01025582,E07000128,610.479469299316,7.83702228564895,100
Wyre,E01025583,E07000128,632.544998168945,7.49975074983673,100
Wyre,E01025584,E07000128,894.179069519043,9.68693293569516,100
Wyre,E01025585,E07000128,935.157871246338,34.8170116396948,0
Wyre,E01025586,E07000128,751.278526306152,7.17584631378011,100
Wyre,E01025587,E07000128,729.21297454834,10.5602592810208,100
Wyre,E01025588,E07000128,739.720405578613,13.3853548860708,69.4602286777017
Wyre,E01025589,E07000128,513.811454772949,12.5263390774409,76.0736191946417
Wyre,E01025590,E07000128,653.559783935547,7.07717043799325,100
Wyre,E01025591,E07000128,785.952919006348,13.5586363273012,83.1550797129712
Wyre,E01025592,E07000128,670.371604919434,11.7508774390449,100
Wyre,E01025593,E07000128,687.183448791504,15.7413759329321,54.2813464060695
Wyre,E01025594,E07000128,781.749946594238,10.9313171669332,100
Wyre,E01025595,E07000128,659.864227294922,14.6678662260459,80.0955405985571
Wyre,E01025596,E07000128,861.60612487793,14.0027805559345,63.2926821255732
Wyre,E01025597,E07000128,504.354820251465,13.4695836317517,100
Wyre,E01025598,E07000128,803.815475463867,7.19048366852094,100
Wyre,E01025599,E07000128,453.919326782227,15.5310189102609,65.740740647364
Wyre,E01025600,E07000128,700.843048095703,10.6423989618845,100
Wyre,E01025601,E07000128,652.509048461914,10.6424153326065,100
Wyre,E01025602,E07000128,726.060775756836,17.8669318857113,19.3921861238226
Wyre,E01025603,E07000128,746.024833679199,11.1907464444598,100
Wyre,E01025604,E07000128,686.132675170898,8.81874409573695,100
Wyre,E01025605,E07000128,593.66764831543,9.81769900927297,100
Wyre,E01025606,E07000128,542.181442260742,15.7180234121429,22.2868208491275
Wyre,E01025607,E07000128,661.965667724609,14.0569366613574,82.5396814786174
Wyre,E01025608,E07000128,691.38639831543,9.99045571055562,100
Wyre,E01025609,E07000128,867.910583496094,36.2537045991721,0
Blackburn with Darwen,E01032485,E06000008,718.724189758301,24.369081574996,0
Blackburn with Darwen,E01032486,E06000008,605.767555236816,23.6707095151823,0
South Ribble,E01032928,E07000126,853.932273864746,12.4754965106335,85.7142855866511
South Ribble,E01032929,E07000126,513.806701660156,13.4134810213158,100
Lancaster,E01033071,E07000121,593.44677734375,2.82881118788154,100
Lancaster,E01033072,E07000121,1110.11898803711,17.928205796358,27.1962610682058
Lancaster,E01033073,E07000121,721.05859375,4.46851798824851,100
Hyndburn,E01033231,E07000120,900.500259399414,4.52867040567081,100
Rossendale,E01033281,E07000125,1177.33577728271,7.45633649892099,100
