LSOA_Code,LSOA Name,Health and Disability Decile,Barriers to Housing & Services Decile,IDAOPI Decile,LA_Name,Service_users_LSOA,GP_PT_walk_mins,GP_PT_15mins_perc,LA_Code,Total_Above 65,Household deprivation (6 categories) Code,Household deprivation (6 categories),Observation_x,Total_Disablities,Car or van availability (5 categories) Code,Car or van availability (5 categories),Observation_y
E01012707,,,,,Blackpool,625.761642456055,5.22000001691996,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012708,,,,,Blackpool,593.495811462402,8.29574978833332,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012709,,,,,Blackpool,727.447906494141,5.33682796936479,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012710,,,,,Blackpool,469.321228027344,8.52349990440472,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012711,,,,,Blackpool,588.607063293457,9.54887046296868,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012712,,,,,Blackpool,679.538040161133,15.9662729912539,0.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012713,,,,,Blackpool,807.623611450195,17.8332693285667,0.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012714,,,,,Blackpool,778.291053771973,16.2910555110706,31.658291930183,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012715,,,,,Blackpool,682.471298217773,12.0364759042043,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012716,,,,,Blackpool,627.717163085938,14.0391900563057,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012717,,,,,Blackpool,699.093109130859,16.3447691858533,33.2867129188673,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012718,,,,,Blackpool,753.847229003906,16.1179767688271,33.8521401408287,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012719,,,,,Blackpool,611.095352172852,12.2856478178661,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012720,,,,,Blackpool,634.561424255371,4.7697380734763,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012721,,,,,Blackpool,816.423400878906,9.91399994764728,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012722,,,,,Blackpool,502.564804077148,7.11696489989398,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012723,,,,,Blackpool,639.4501953125,14.2414830938214,78.2874620874867,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012724,,,,,Blackpool,607.184364318848,7.82173911722671,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012725,,,,,Blackpool,581.76277923584,5.9000000318091,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012726,,,,,Blackpool,740.158706665039,9.7018626336961,81.1096434433096,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012727,,,,,Blackpool,638.472442626953,9.433399648859,80.3981616488138,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012728,,,,,Blackpool,719.625900268555,7.94263570846719,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012729,,,,,Blackpool,732.336685180664,4.98914553583265,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012730,,,,,Blackpool,669.76050567627,13.6549489973866,60.2919703838556,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012731,,,,,Blackpool,711.803863525391,9.42423074161753,81.3186810595553,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012732,,,,,Blackpool,810.55687713623,9.02072384434724,84.4390822699844,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012733,,,,,Blackpool,460.521461486816,4.95118900527011,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012734,,,,,Blackpool,616.961860656738,4.43583196402773,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012735,,,,,Blackpool,684.426795959473,7.79855713287851,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012736,,,,,Blackpool,457.588203430176,5.88192314388599,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012737,,,,,Blackpool,787.090827941895,3.42498132165904,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012738,,,,,Blackpool,550.47469329834,9.33824169896808,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012739,,,,,Blackpool,565.140983581543,8.49501724058106,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012740,,,,,Blackpool,669.760536193848,7.97052546335127,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012741,,,,,Blackpool,594.473571777344,10.530954116609,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012742,,,,,Blackpool,528.964149475098,5.07613677149444,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012743,,,,,Blackpool,725.492416381836,4.77483821043111,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012744,,,,,Blackpool,729.403419494629,7.31571063291725,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012745,,,,,Blackpool,738.203193664551,3.64288740720863,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012746,,,,,Blackpool,778.291046142578,7.42680915222758,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012747,,,,,Blackpool,597.406829833984,16.6856141268382,21.1129305035236,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012748,,,,,Blackpool,699.093078613281,7.57093701288103,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012749,,,,,Blackpool,699.093086242676,13.8855945481587,85.734266204376,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012750,,,,,Blackpool,718.648139953613,13.1260952177678,47.6190468101856,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012751,,,,,Blackpool,718.648147583008,12.8459455936637,80.816326617276,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012752,,,,,Blackpool,570.029762268066,12.8604973710665,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012753,,,,,Blackpool,458.565948486328,10.8202771936417,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012754,,,,,Blackpool,510.386840820313,12.8396745055884,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01012755,,,,,Blackpool,594.473564147949,5.91180918384533,100.0,E06000009,29191.0,4.0,Household is deprived in three dimensions,4183.0,24.7,0.0,No cars or vans in household,22019.0
E01024855,Burnley 007A E01024855,1.0,10.0,1.0,Burnley,791.800079345703,5.28005140999978,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024856,Burnley 003A E01024856,1.0,10.0,2.0,Burnley,613.924583435059,4.55100998500821,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024857,Burnley 007B E01024857,1.0,9.0,2.0,Burnley,641.368225097656,6.83147385384276,77.4960371337483,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024858,Burnley 007C E01024858,1.0,9.0,1.0,Burnley,650.51611328125,4.42932818382764,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024859,Burnley 001A E01024859,3.0,10.0,4.0,Burnley,700.321258544922,8.57537033683398,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024860,Burnley 009A E01024860,4.0,3.0,8.0,Burnley,537.692237854004,13.5302084681579,51.0396977302912,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024861,Burnley 001B E01024861,2.0,10.0,7.0,Burnley,538.708671569824,5.88569793310866,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024862,Burnley 001C E01024862,5.0,10.0,7.0,Burnley,671.861183166504,5.57954610653273,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024863,Burnley 008A E01024863,1.0,9.0,3.0,Burnley,627.13818359375,12.84309543935,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024864,Burnley 007D E01024864,2.0,10.0,6.0,Burnley,752.159248352051,9.22770262120074,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024865,Burnley 008B E01024865,1.0,5.0,2.0,Burnley,783.668632507324,11.8126200028724,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024866,Burnley 008C E01024866,2.0,9.0,3.0,Burnley,872.098159790039,13.7962704632635,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024867,Burnley 008D E01024867,4.0,8.0,10.0,Burnley,607.825988769531,16.6543978365038,33.277591847305,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024868,Burnley 009B E01024868,3.0,7.0,6.0,Burnley,528.544326782227,21.3671154211869,0.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024869,Burnley 009C E01024869,5.0,3.0,9.0,Burnley,656.614707946777,18.0489010176482,21.8266255326877,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024870,Burnley 009D E01024870,5.0,2.0,8.0,Burnley,524.478607177734,22.6691863731252,0.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024871,Burnley 014D E01024871,2.0,10.0,5.0,Burnley,528.544364929199,18.5184414324328,0.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024872,Burnley 010A E01024872,1.0,9.0,1.0,Burnley,670.844749450684,18.9860758225439,0.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024873,Burnley 014E E01024873,3.0,10.0,5.0,Burnley,620.023162841797,19.7021309736986,0.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024874,Burnley 011A E01024874,4.0,4.0,9.0,Burnley,443.164093017578,17.0213989009184,23.8532101246963,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024875,Burnley 003B E01024875,1.0,8.0,1.0,Burnley,418.769737243652,6.40504859888573,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024876,Burnley 003C E01024876,1.0,9.0,1.0,Burnley,458.41056060791,4.0823281260774,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024877,Burnley 003D E01024877,1.0,7.0,1.0,Burnley,546.840103149414,8.34399641699784,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024878,Burnley 003E E01024878,2.0,8.0,1.0,Burnley,434.016220092773,9.92449683365814,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024879,Burnley 005A E01024879,2.0,10.0,5.0,Burnley,580.382339477539,6.78500872122764,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024880,Burnley 005B E01024880,2.0,10.0,5.0,Burnley,642.384666442871,8.78283221101793,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024881,Burnley 006A E01024881,2.0,10.0,5.0,Burnley,631.203910827637,3.53041873356855,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024882,Burnley 006B E01024882,1.0,10.0,3.0,Burnley,731.830657958984,5.99155569381316,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024883,Burnley 004A E01024883,1.0,9.0,2.0,Burnley,665.762573242188,9.73967928816448,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024884,Burnley 004B E01024884,3.0,10.0,4.0,Burnley,706.419853210449,11.3239425305612,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024885,Burnley 004C E01024885,1.0,10.0,4.0,Burnley,880.229614257813,5.52908778916899,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024886,Burnley 004D E01024886,1.0,10.0,3.0,Burnley,643.401084899902,8.76259116781113,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024887,Burnley 011B E01024887,2.0,7.0,6.0,Burnley,607.825996398926,14.1852174167437,77.2575241936418,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024888,Burnley 011C E01024888,2.0,6.0,5.0,Burnley,734.879928588867,18.4150205949675,0.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024889,Burnley 004E E01024889,1.0,10.0,4.0,Burnley,636.286064147949,7.33984035208156,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024890,Burnley 004F E01024890,2.0,10.0,2.0,Burnley,649.49967956543,10.5128481926878,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024891,Burnley 001D E01024891,3.0,9.0,6.0,Burnley,655.598281860352,13.4017363453055,79.999999534508,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024892,Burnley 001E E01024892,2.0,10.0,4.0,Burnley,638.318939208984,9.54044600816835,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024893,Burnley 002A E01024893,2.0,10.0,4.0,Burnley,664.746147155762,8.29888362020591,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024894,Burnley 001F E01024894,4.0,10.0,5.0,Burnley,536.675788879395,10.5820076063917,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024895,Burnley 003F E01024895,1.0,9.0,2.0,Burnley,596.645248413086,6.67345827933967,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024896,Burnley 002B E01024896,2.0,7.0,6.0,Burnley,592.57950592041,14.8838938677776,51.8010274701048,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024897,Burnley 002C E01024897,1.0,9.0,3.0,Burnley,545.823677062988,12.3672994929791,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024898,Burnley 002D E01024898,1.0,10.0,3.0,Burnley,719.633445739746,9.6858899692866,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024899,Burnley 010B E01024899,1.0,7.0,3.0,Burnley,688.124092102051,10.9415952416263,100.0,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
E01024900,Burnley 010C E01024900,1.0,7.0,2.0,Burnley,696.255546569824,16.7600003436381,14.4525551156494,E07000117,16900.0,4.0,Household is deprived in three dimensions,2440.0,21.6,0.0,No cars or vans in household,11667.0
